id,order_date,product,category,region,price,quantity,sales_amount,product_name,cost,profit_margin,total_revenue
488.0,29-02-2024,Shampoo,Personal Care,East,1362.07,2,2724.14,0,0.0,1362.0699462890625,2724.139892578125
489.0,28-03-2024,T-Shirt,Fashion,South,764.26,2,1528.52,0,0.0,764.260009765625,1528.52001953125
490.0,18-01-2024,Smartphone,Electronics,North,147.29,2,294.58,0,0.0,147.2899932861328,294.5799865722656
491.0,15-05-2024,Shoes,Fashion,North,1002.16,4,4008.64,0,0.0,1002.1599731445312,4008.639892578125
492.0,02-02-2024,Smartphone,Electronics,West,20.71,5,103.55,0,0.0,20.709999084472656,103.54999542236328
493.0,04-06-2024,T-Shirt,Fashion,North,985.18,3,2955.54,0,0.0,985.1799926757812,2955.5399780273438
494.0,17-09-2024,Face Cream,Personal Care,East,47.44,2,94.88,0,0.0,47.439998626708984,94.87999725341797
495.0,15-07-2024,Backpack,Accessories,East,87.64,4,350.56,0,0.0,87.63999938964844,350.55999755859375
496.0,15-05-2024,Face Cream,Personal Care,North,31.96,1,31.96,0,0.0,31.959999084472656,31.959999084472656
497.0,23-01-2024,Shoes,Fashion,West,127.19,4,508.76,0,0.0,127.19000244140625,508.760009765625
498.0,17-12-2024,Shoes,Fashion,East,1115.17,5,5575.85,0,0.0,1115.1700439453125,5575.8502197265625
499.0,13-08-2024,Lipstick,Cosmetics,East,826.73,2,1653.46,0,0.0,826.72998046875,1653.4599609375
500.0,16-02-2024,Laptop,Electronics,North,471.81,1,471.81,0,0.0,471.80999755859375,471.80999755859375
501.0,22-01-2024,Laptop,Electronics,West,1475.85,3,4427.55,0,0.0,1475.8499755859375,4427.5499267578125
502.0,22-11-2024,Smartphone,Electronics,East,1119.6,3,3358.8,0,0.0,1119.5999755859375,3358.7999267578125
503.0,23-02-2024,Face Cream,Personal Care,South,136.82,3,410.46,0,0.0,136.82000732421875,410.46002197265625
504.0,13-10-2024,T-Shirt,Fashion,North,691.97,3,2075.91,0,0.0,691.969970703125,2075.909912109375
505.0,27-01-2024,Face Cream,Personal Care,East,713.47,5,3567.35,0,0.0,713.469970703125,3567.349853515625
506.0,07-06-2024,Shampoo,Personal Care,South,324.04,2,648.08,0,0.0,324.0400085449219,648.0800170898438
507.0,01-04-2024,Laptop,Electronics,West,149.17,2,298.34,0,0.0,149.1699981689453,298.3399963378906
508.0,12-06-2024,Shoes,Fashion,West,1150.67,5,5753.35,0,0.0,1150.6700439453125,5753.3502197265625
509.0,23-09-2024,Shoes,Fashion,South,960.7,2,1921.4,0,0.0,960.7000122070312,1921.4000244140625
510.0,09-09-2024,Shampoo,Personal Care,East,752.93,1,752.93,0,0.0,752.9299926757812,752.9299926757812
511.0,24-11-2024,Lipstick,Cosmetics,North,262.94,3,788.82,0,0.0,262.94000244140625,788.8200073242188
512.0,07-10-2024,Laptop,Electronics,South,171.25,4,685.0,0,0.0,171.25,685.0
513.0,14-06-2024,Backpack,Accessories,East,1266.73,3,3800.19,0,0.0,1266.72998046875,3800.18994140625
514.0,22-01-2024,Backpack,Accessories,North,553.08,4,2212.32,0,0.0,553.0800170898438,2212.320068359375
515.0,20-03-2024,Shoes,Fashion,East,1013.4,3,3040.2,0,0.0,1013.4000244140625,3040.2000732421875
516.0,17-03-2024,Face Cream,Personal Care,West,436.85,1,436.85,0,0.0,436.8500061035156,436.8500061035156
517.0,04-10-2024,Headphones,Electronics,West,400.06,5,2000.3,0,0.0,400.05999755859375,2000.2999877929688
518.0,09-07-2024,Shoes,Fashion,West,101.13,4,404.52,0,0.0,101.12999725341797,404.5199890136719
519.0,24-05-2024,Shampoo,Personal Care,North,1357.05,5,6785.25,0,0.0,1357.050048828125,6785.250244140625
520.0,21-09-2024,Smartphone,Electronics,South,201.02,3,603.06,0,0.0,201.02000427246094,603.0600128173828
521.0,17-06-2024,Lipstick,Cosmetics,South,480.7,1,480.7,0,0.0,480.70001220703125,480.70001220703125
522.0,25-10-2024,Smartphone,Electronics,West,987.21,5,4936.05,0,0.0,987.2100219726562,4936.050109863281
523.0,10-06-2024,Backpack,Accessories,East,1176.82,4,4707.28,0,0.0,1176.8199462890625,4707.27978515625
524.0,23-08-2024,Backpack,Accessories,West,960.86,5,4804.3,0,0.0,960.8599853515625,4804.2999267578125
525.0,07-04-2024,Face Cream,Personal Care,South,1453.62,3,4360.86,0,0.0,1453.6199951171875,4360.8599853515625
526.0,18-03-2024,Smartphone,Electronics,North,665.41,1,665.41,0,0.0,665.4099731445312,665.4099731445312
527.0,07-11-2024,Laptop,Electronics,East,417.9,4,1671.6,0,0.0,417.8999938964844,1671.5999755859375
528.0,08-11-2024,Smartphone,Electronics,East,195.94,2,391.88,0,0.0,195.94000244140625,391.8800048828125
529.0,20-01-2024,Headphones,Electronics,West,1289.9,4,5159.6,0,0.0,1289.9000244140625,5159.60009765625
530.0,16-09-2024,Foundation,Cosmetics,South,1348.15,2,2696.3,0,0.0,1348.1500244140625,2696.300048828125
531.0,15-07-2024,Headphones,Electronics,North,1343.86,5,6719.3,0,0.0,1343.8599853515625,6719.2999267578125
532.0,20-02-2024,Smartphone,Electronics,East,187.38,1,187.38,0,0.0,187.3800048828125,187.3800048828125
533.0,21-01-2024,Backpack,Accessories,East,1043.5,4,4174.0,0,0.0,1043.5,4174.0
534.0,03-12-2024,Backpack,Accessories,West,1176.41,4,4705.64,0,0.0,1176.4100341796875,4705.64013671875
535.0,27-09-2024,Shampoo,Personal Care,North,730.77,1,730.77,0,0.0,730.77001953125,730.77001953125
536.0,30-03-2024,Lipstick,Cosmetics,East,1359.86,4,5439.44,0,0.0,1359.8599853515625,5439.43994140625
537.0,07-01-2024,Smartphone,Electronics,North,885.82,2,1771.64,0,0.0,885.8200073242188,1771.6400146484375
538.0,19-06-2024,Shoes,Fashion,North,1156.42,5,5782.1,0,0.0,1156.4200439453125,5782.1002197265625
539.0,28-03-2024,Face Cream,Personal Care,East,1078.88,4,4315.52,0,0.0,1078.8800048828125,4315.52001953125
540.0,03-07-2024,Foundation,Cosmetics,North,828.64,3,2485.92,0,0.0,828.6400146484375,2485.9200439453125
541.0,26-06-2024,Foundation,Cosmetics,South,71.7,1,71.7,0,0.0,71.69999694824219,71.69999694824219
542.0,05-03-2024,Foundation,Cosmetics,West,806.45,1,806.45,0,0.0,806.4500122070312,806.4500122070312
543.0,20-05-2024,Smartphone,Electronics,South,1391.74,4,5566.96,0,0.0,1391.739990234375,5566.9599609375
544.0,13-07-2024,Foundation,Cosmetics,East,417.76,1,417.76,0,0.0,417.760009765625,417.760009765625
545.0,25-10-2024,Face Cream,Personal Care,North,179.9,1,179.9,0,0.0,179.89999389648438,179.89999389648438
546.0,23-11-2024,Laptop,Electronics,West,1110.5,2,2221.0,0,0.0,1110.5,2221.0
547.0,04-08-2024,Foundation,Cosmetics,North,487.9,5,2439.5,0,0.0,487.8999938964844,2439.499969482422
548.0,17-07-2024,Shampoo,Personal Care,East,1210.72,5,6053.6,0,0.0,1210.719970703125,6053.599853515625
549.0,03-04-2024,Shampoo,Personal Care,North,29.19,5,145.95,0,0.0,29.190000534057617,145.9500026702881
550.0,08-02-2024,Shoes,Fashion,West,963.53,1,963.53,0,0.0,963.530029296875,963.530029296875
551.0,07-09-2024,Foundation,Cosmetics,West,265.17,2,530.34,0,0.0,265.1700134277344,530.3400268554688
552.0,23-05-2024,Backpack,Accessories,West,873.5,4,3494.0,0,0.0,873.5,3494.0
553.0,15-10-2024,Face Cream,Personal Care,West,313.33,3,939.99,0,0.0,313.3299865722656,939.9899597167969
554.0,03-08-2024,Laptop,Electronics,South,860.09,2,1720.18,0,0.0,860.0900268554688,1720.1800537109375
555.0,21-07-2024,Face Cream,Personal Care,South,773.28,1,773.28,0,0.0,773.280029296875,773.280029296875
556.0,17-07-2024,Shampoo,Personal Care,South,515.63,5,2578.15,0,0.0,515.6300048828125,2578.1500244140625
557.0,25-11-2024,Foundation,Cosmetics,East,1205.25,4,4821.0,0,0.0,1205.25,4821.0
558.0,02-10-2024,Shoes,Fashion,North,1234.03,3,3702.09,0,0.0,1234.030029296875,3702.090087890625
559.0,08-05-2024,T-Shirt,Fashion,North,665.29,2,1330.58,0,0.0,665.2899780273438,1330.5799560546875
560.0,12-01-2024,Smartphone,Electronics,North,118.47,2,236.94,0,0.0,118.47000122070312,236.94000244140625
561.0,03-10-2024,Face Cream,Personal Care,South,1011.54,3,3034.62,0,0.0,1011.5399780273438,3034.6199340820312
562.0,21-07-2024,Shoes,Fashion,North,489.97,3,1469.91,0,0.0,489.9700012207031,1469.9100036621094
563.0,22-09-2024,Backpack,Accessories,East,787.6,3,2362.8,0,0.0,787.5999755859375,2362.7999267578125
564.0,18-07-2024,Shoes,Fashion,South,188.32,5,941.6,0,0.0,188.32000732421875,941.6000366210938
565.0,17-04-2024,Shampoo,Personal Care,South,1258.34,3,3775.02,0,0.0,1258.3399658203125,3775.0198974609375
566.0,18-05-2024,Backpack,Accessories,West,66.07,5,330.35,0,0.0,66.06999969482422,330.3499984741211
567.0,27-01-2024,Foundation,Cosmetics,North,273.12,4,1092.48,0,0.0,273.1199951171875,1092.47998046875
568.0,10-01-2024,Foundation,Cosmetics,West,1424.73,2,2849.46,0,0.0,1424.72998046875,2849.4599609375
569.0,10-06-2024,Foundation,Cosmetics,North,114.98,2,229.96,0,0.0,114.9800033569336,229.9600067138672
570.0,08-04-2024,Smartphone,Electronics,South,1002.85,3,3008.55,0,0.0,1002.8499755859375,3008.5499267578125
571.0,15-09-2024,Face Cream,Personal Care,North,1350.57,2,2701.14,0,0.0,1350.5699462890625,2701.139892578125
572.0,16-03-2024,T-Shirt,Fashion,East,812.88,1,812.88,0,0.0,812.8800048828125,812.8800048828125
573.0,09-07-2024,Face Cream,Personal Care,South,677.54,5,3387.7,0,0.0,677.5399780273438,3387.6998901367188
574.0,15-10-2024,Backpack,Accessories,North,34.66,4,138.64,0,0.0,34.65999984741211,138.63999938964844
575.0,18-02-2024,Laptop,Electronics,North,822.63,4,3290.52,0,0.0,822.6300048828125,3290.52001953125
576.0,24-12-2024,Shoes,Fashion,North,1150.49,3,3451.47,0,0.0,1150.489990234375,3451.469970703125
577.0,14-04-2024,Laptop,Electronics,West,1242.78,2,2485.56,0,0.0,1242.780029296875,2485.56005859375
578.0,31-07-2024,Lipstick,Cosmetics,North,174.63,2,349.26,0,0.0,174.6300048828125,349.260009765625
579.0,23-04-2024,Foundation,Cosmetics,South,429.35,3,1288.05,0,0.0,429.3500061035156,1288.0500183105469
580.0,14-02-2024,Face Cream,Personal Care,South,260.23,3,780.69,0,0.0,260.2300109863281,780.6900329589844
581.0,30-07-2024,Backpack,Accessories,North,1200.57,4,4802.28,0,0.0,1200.5699462890625,4802.27978515625
582.0,01-08-2024,Smartphone,Electronics,North,700.98,1,700.98,0,0.0,700.97998046875,700.97998046875
583.0,29-05-2024,Shampoo,Personal Care,North,876.13,2,1752.26,0,0.0,876.1300048828125,1752.260009765625
584.0,09-08-2024,Laptop,Electronics,North,1180.02,5,5900.1,0,0.0,1180.02001953125,5900.10009765625
585.0,20-06-2024,Smartphone,Electronics,West,118.25,5,591.25,0,0.0,118.25,591.25
586.0,09-02-2024,Face Cream,Personal Care,North,267.85,1,267.85,0,0.0,267.8500061035156,267.8500061035156
587.0,24-11-2024,Headphones,Electronics,West,1354.94,4,5419.76,0,0.0,1354.93994140625,5419.759765625
588.0,25-12-2024,Smartphone,Electronics,South,723.43,4,2893.72,0,0.0,723.4299926757812,2893.719970703125
589.0,05-03-2024,Laptop,Electronics,East,1184.85,4,4739.4,0,0.0,1184.8499755859375,4739.39990234375
590.0,09-02-2024,Laptop,Electronics,West,543.78,3,1631.34,0,0.0,543.780029296875,1631.340087890625
591.0,18-08-2024,Shampoo,Personal Care,North,75.15,1,75.15,0,0.0,75.1500015258789,75.1500015258789
592.0,13-07-2024,Shampoo,Personal Care,West,140.91,1,140.91,0,0.0,140.91000366210938,140.91000366210938
593.0,29-05-2024,Shoes,Fashion,North,688.79,4,2755.16,0,0.0,688.7899780273438,2755.159912109375
594.0,01-09-2024,Lipstick,Cosmetics,West,502.67,2,1005.34,0,0.0,502.6700134277344,1005.3400268554688
595.0,19-06-2024,Backpack,Accessories,West,1324.93,4,5299.72,0,0.0,1324.9300537109375,5299.72021484375
596.0,20-05-2024,Shampoo,Personal Care,East,795.85,4,3183.4,0,0.0,795.8499755859375,3183.39990234375
597.0,10-05-2024,Face Cream,Personal Care,South,1194.61,1,1194.61,0,0.0,1194.6099853515625,1194.6099853515625
598.0,21-02-2024,T-Shirt,Fashion,North,1311.34,3,3934.02,0,0.0,1311.3399658203125,3934.0198974609375
599.0,28-11-2024,Headphones,Electronics,North,519.45,1,519.45,0,0.0,519.4500122070312,519.4500122070312
600.0,09-08-2024,Lipstick,Cosmetics,North,822.05,2,1644.1,0,0.0,822.0499877929688,1644.0999755859375
601.0,09-09-2024,Headphones,Electronics,South,49.39,4,197.56,0,0.0,49.38999938964844,197.55999755859375
602.0,21-07-2024,Headphones,Electronics,West,145.97,4,583.88,0,0.0,145.97000122070312,583.8800048828125
603.0,08-10-2024,Headphones,Electronics,East,1174.63,1,1174.63,0,0.0,1174.6300048828125,1174.6300048828125
604.0,02-07-2024,Headphones,Electronics,North,240.15,1,240.15,0,0.0,240.14999389648438,240.14999389648438
605.0,14-09-2024,Smartphone,Electronics,North,889.43,2,1778.86,0,0.0,889.4299926757812,1778.8599853515625
606.0,31-01-2024,Backpack,Accessories,West,575.78,1,575.78,0,0.0,575.780029296875,575.780029296875
607.0,18-02-2024,Lipstick,Cosmetics,South,548.1,1,548.1,0,0.0,548.0999755859375,548.0999755859375
608.0,09-08-2024,Foundation,Cosmetics,West,1028.07,5,5140.35,0,0.0,1028.0699462890625,5140.3497314453125
609.0,02-01-2024,Backpack,Accessories,East,805.13,5,4025.65,0,0.0,805.1300048828125,4025.6500244140625
610.0,05-01-2024,Headphones,Electronics,East,768.99,5,3844.95,0,0.0,768.989990234375,3844.949951171875
611.0,13-06-2024,Face Cream,Personal Care,South,1005.35,2,2010.7,0,0.0,1005.3499755859375,2010.699951171875
612.0,28-03-2024,Smartphone,Electronics,East,1276.58,1,1276.58,0,0.0,1276.5799560546875,1276.5799560546875
613.0,11-12-2024,Shampoo,Personal Care,North,724.41,2,1448.82,0,0.0,724.4099731445312,1448.8199462890625
614.0,23-07-2024,Shoes,Fashion,West,684.84,5,3424.2,0,0.0,684.8400268554688,3424.2001342773438
615.0,27-10-2024,Smartphone,Electronics,South,1177.23,3,3531.69,0,0.0,1177.22998046875,3531.68994140625
616.0,13-04-2024,Laptop,Electronics,South,661.67,1,661.67,0,0.0,661.6699829101562,661.6699829101562
617.0,09-12-2024,Foundation,Cosmetics,North,239.47,5,1197.35,0,0.0,239.47000122070312,1197.3500061035156
618.0,29-06-2024,Backpack,Accessories,West,1390.24,2,2780.48,0,0.0,1390.239990234375,2780.47998046875
619.0,28-08-2024,T-Shirt,Fashion,North,328.9,4,1315.6,0,0.0,328.8999938964844,1315.5999755859375
620.0,08-02-2024,Backpack,Accessories,West,1030.31,3,3090.93,0,0.0,1030.31005859375,3090.93017578125
621.0,14-08-2024,Laptop,Electronics,South,1324.09,5,6620.45,0,0.0,1324.0899658203125,6620.4498291015625
622.0,20-06-2024,Laptop,Electronics,South,884.32,1,884.32,0,0.0,884.3200073242188,884.3200073242188
623.0,12-07-2024,Lipstick,Cosmetics,West,804.22,4,3216.88,0,0.0,804.219970703125,3216.8798828125
624.0,09-06-2024,Foundation,Cosmetics,South,770.8,4,3083.2,0,0.0,770.7999877929688,3083.199951171875
625.0,22-03-2024,Headphones,Electronics,North,1281.92,4,5127.68,0,0.0,1281.9200439453125,5127.68017578125
626.0,06-05-2024,Laptop,Electronics,West,868.21,4,3472.84,0,0.0,868.2100219726562,3472.840087890625
627.0,30-07-2024,Lipstick,Cosmetics,West,528.42,2,1056.84,0,0.0,528.4199829101562,1056.8399658203125
628.0,14-02-2024,Laptop,Electronics,North,500.27,3,1500.81,0,0.0,500.2699890136719,1500.8099670410156
629.0,28-10-2024,Headphones,Electronics,South,665.65,5,3328.25,0,0.0,665.6500244140625,3328.2501220703125
630.0,18-05-2024,Smartphone,Electronics,South,139.24,4,556.96,0,0.0,139.24000549316406,556.9600219726562
631.0,03-12-2024,Smartphone,Electronics,North,357.64,5,1788.2,0,0.0,357.6400146484375,1788.2000732421875
632.0,22-01-2024,Shampoo,Personal Care,East,521.6,1,521.6,0,0.0,521.5999755859375,521.5999755859375
633.0,26-02-2024,Smartphone,Electronics,West,949.95,1,949.95,0,0.0,949.9500122070312,949.9500122070312
634.0,13-02-2024,Shoes,Fashion,South,360.93,2,721.86,0,0.0,360.92999267578125,721.8599853515625
635.0,12-02-2024,Laptop,Electronics,North,561.68,5,2808.4,0,0.0,561.6799926757812,2808.3999633789062
636.0,23-11-2024,Face Cream,Personal Care,East,691.2,1,691.2,0,0.0,691.2000122070312,691.2000122070312
637.0,22-09-2024,Backpack,Accessories,North,1358.74,4,5434.96,0,0.0,1358.739990234375,5434.9599609375
638.0,20-07-2024,Laptop,Electronics,West,71.42,1,71.42,0,0.0,71.41999816894531,71.41999816894531
639.0,09-11-2024,Headphones,Electronics,East,721.93,3,2165.79,0,0.0,721.9299926757812,2165.7899780273438
640.0,08-06-2024,Lipstick,Cosmetics,North,343.02,2,686.04,0,0.0,343.0199890136719,686.0399780273438
641.0,01-09-2024,T-Shirt,Fashion,West,613.93,4,2455.72,0,0.0,613.9299926757812,2455.719970703125
642.0,11-11-2024,Laptop,Electronics,North,330.93,3,992.79,0,0.0,330.92999267578125,992.7899780273438
643.0,12-11-2024,Face Cream,Personal Care,West,63.92,4,255.68,0,0.0,63.91999816894531,255.67999267578125
644.0,21-03-2024,Backpack,Accessories,North,190.07,2,380.14,0,0.0,190.07000732421875,380.1400146484375
645.0,25-07-2024,Laptop,Electronics,West,1274.76,2,2549.52,0,0.0,1274.760009765625,2549.52001953125
646.0,27-01-2024,Face Cream,Personal Care,East,364.45,3,1093.35,0,0.0,364.45001220703125,1093.3500366210938
647.0,31-01-2024,Shampoo,Personal Care,South,960.36,3,2881.08,0,0.0,960.3599853515625,2881.0799560546875
648.0,23-03-2024,Shampoo,Personal Care,West,239.34,5,1196.7,0,0.0,239.33999633789062,1196.6999816894531
649.0,24-01-2024,Shoes,Fashion,South,891.36,2,1782.72,0,0.0,891.3599853515625,1782.719970703125
650.0,25-03-2024,T-Shirt,Fashion,East,971.09,2,1942.18,0,0.0,971.0900268554688,1942.1800537109375
651.0,28-04-2024,Headphones,Electronics,East,476.58,1,476.58,0,0.0,476.5799865722656,476.5799865722656
652.0,05-06-2024,Headphones,Electronics,North,1342.46,5,6712.3,0,0.0,1342.4599609375,6712.2998046875
653.0,10-11-2024,Backpack,Accessories,South,1211.56,2,2423.12,0,0.0,1211.56005859375,2423.1201171875
654.0,27-10-2024,Foundation,Cosmetics,South,1019.69,1,1019.69,0,0.0,1019.6900024414062,1019.6900024414062
655.0,24-10-2024,Foundation,Cosmetics,East,1003.1,3,3009.3,0,0.0,1003.0999755859375,3009.2999267578125
656.0,30-11-2024,Face Cream,Personal Care,East,1026.67,4,4106.68,0,0.0,1026.6700439453125,4106.68017578125
657.0,24-02-2024,Face Cream,Personal Care,South,1030.44,4,4121.76,0,0.0,1030.43994140625,4121.759765625
658.0,02-12-2024,Smartphone,Electronics,South,658.37,3,1975.11,0,0.0,658.3699951171875,1975.1099853515625
659.0,07-03-2024,Headphones,Electronics,West,1412.8,5,7064.0,0,0.0,1412.800048828125,7064.000244140625
660.0,11-07-2024,Shampoo,Personal Care,North,1332.62,3,3997.86,0,0.0,1332.6199951171875,3997.8599853515625
661.0,03-07-2024,Foundation,Cosmetics,West,1045.91,2,2091.82,0,0.0,1045.9100341796875,2091.820068359375
662.0,22-09-2024,Shampoo,Personal Care,East,1311.23,1,1311.23,0,0.0,1311.22998046875,1311.22998046875
663.0,28-11-2024,Foundation,Cosmetics,South,370.0,2,740.0,0,0.0,370.0,740.0
664.0,03-05-2024,T-Shirt,Fashion,East,898.19,2,1796.38,0,0.0,898.1900024414062,1796.3800048828125
665.0,21-12-2024,T-Shirt,Fashion,North,189.41,3,568.23,0,0.0,189.41000366210938,568.2300109863281
666.0,22-11-2024,Laptop,Electronics,North,657.22,5,3286.1,0,0.0,657.219970703125,3286.099853515625
667.0,06-05-2024,Foundation,Cosmetics,East,1200.1,5,6000.5,0,0.0,1200.0999755859375,6000.4998779296875
668.0,24-03-2024,Shampoo,Personal Care,North,1036.56,3,3109.68,0,0.0,1036.56005859375,3109.68017578125
669.0,06-01-2024,Laptop,Electronics,South,341.33,4,1365.32,0,0.0,341.3299865722656,1365.3199462890625
670.0,21-03-2024,Lipstick,Cosmetics,West,1339.99,1,1339.99,0,0.0,1339.989990234375,1339.989990234375
671.0,31-01-2024,Foundation,Cosmetics,West,1429.67,2,2859.34,0,0.0,1429.6700439453125,2859.340087890625
672.0,19-04-2024,Laptop,Electronics,South,409.69,5,2048.45,0,0.0,409.69000244140625,2048.4500122070312
673.0,15-07-2024,Face Cream,Personal Care,South,1201.99,2,2403.98,0,0.0,1201.989990234375,2403.97998046875
674.0,03-03-2024,Smartphone,Electronics,East,209.57,5,1047.85,0,0.0,209.57000732421875,1047.8500366210938
675.0,27-06-2024,Headphones,Electronics,South,1355.2,1,1355.2,0,0.0,1355.199951171875,1355.199951171875
676.0,20-05-2024,Laptop,Electronics,East,800.24,3,2400.72,0,0.0,800.239990234375,2400.719970703125
677.0,25-11-2024,Shampoo,Personal Care,East,1098.37,3,3295.11,0,0.0,1098.3699951171875,3295.1099853515625
678.0,20-05-2024,T-Shirt,Fashion,North,809.18,3,2427.54,0,0.0,809.1799926757812,2427.5399780273438
679.0,17-12-2024,Backpack,Accessories,East,1479.28,5,7396.4,0,0.0,1479.280029296875,7396.400146484375
680.0,14-12-2024,T-Shirt,Fashion,North,1288.73,5,6443.65,0,0.0,1288.72998046875,6443.64990234375
681.0,03-10-2024,Laptop,Electronics,North,382.15,5,1910.75,0,0.0,382.1499938964844,1910.7499694824219
682.0,27-12-2024,Shoes,Fashion,West,754.37,5,3771.85,0,0.0,754.3699951171875,3771.8499755859375
683.0,05-04-2024,Headphones,Electronics,West,514.97,2,1029.94,0,0.0,514.969970703125,1029.93994140625
684.0,22-08-2024,Laptop,Electronics,North,358.38,4,1433.52,0,0.0,358.3800048828125,1433.52001953125
685.0,02-08-2024,Shoes,Fashion,West,744.17,4,2976.68,0,0.0,744.1699829101562,2976.679931640625
686.0,14-07-2024,Headphones,Electronics,North,593.85,4,2375.4,0,0.0,593.8499755859375,2375.39990234375
687.0,08-11-2024,Smartphone,Electronics,North,1122.93,5,5614.65,0,0.0,1122.9300537109375,5614.6502685546875
688.0,01-07-2024,Smartphone,Electronics,West,912.27,3,2736.81,0,0.0,912.27001953125,2736.81005859375
689.0,13-02-2024,Shoes,Fashion,North,667.4,3,2002.2,0,0.0,667.4000244140625,2002.2000732421875
690.0,11-01-2024,Laptop,Electronics,East,991.35,3,2974.05,0,0.0,991.3499755859375,2974.0499267578125
691.0,14-11-2024,Foundation,Cosmetics,West,97.97,2,195.94,0,0.0,97.97000122070312,195.94000244140625
692.0,10-06-2024,Lipstick,Cosmetics,South,769.71,5,3848.55,0,0.0,769.7100219726562,3848.5501098632812
693.0,11-02-2024,Laptop,Electronics,South,1389.74,4,5558.96,0,0.0,1389.739990234375,5558.9599609375
694.0,04-11-2024,Smartphone,Electronics,West,340.94,5,1704.7,0,0.0,340.94000244140625,1704.7000122070312
695.0,14-12-2024,Foundation,Cosmetics,South,625.21,5,3126.05,0,0.0,625.2100219726562,3126.0501098632812
696.0,01-04-2024,Backpack,Accessories,West,281.76,1,281.76,0,0.0,281.760009765625,281.760009765625
697.0,11-02-2024,Face Cream,Personal Care,East,935.65,5,4678.25,0,0.0,935.6500244140625,4678.2501220703125
698.0,09-03-2024,Face Cream,Personal Care,East,1469.26,3,4407.78,0,0.0,1469.260009765625,4407.780029296875
699.0,29-09-2024,Shampoo,Personal Care,North,311.01,4,1244.04,0,0.0,311.010009765625,1244.0400390625
700.0,23-10-2024,T-Shirt,Fashion,West,282.86,1,282.86,0,0.0,282.8599853515625,282.8599853515625
701.0,09-10-2024,Face Cream,Personal Care,South,25.33,4,101.32,0,0.0,25.329999923706055,101.31999969482422
702.0,16-09-2024,Headphones,Electronics,North,1199.13,4,4796.52,0,0.0,1199.1300048828125,4796.52001953125
703.0,08-12-2024,Smartphone,Electronics,North,272.53,3,817.59,0,0.0,272.5299987792969,817.5899963378906
704.0,22-04-2024,Headphones,Electronics,North,965.54,4,3862.16,0,0.0,965.5399780273438,3862.159912109375
705.0,23-03-2024,Shampoo,Personal Care,South,719.29,4,2877.16,0,0.0,719.2899780273438,2877.159912109375
706.0,07-02-2024,Shampoo,Personal Care,North,732.45,3,2197.35,0,0.0,732.4500122070312,2197.3500366210938
707.0,17-03-2024,Foundation,Cosmetics,North,1057.3,5,5286.5,0,0.0,1057.300048828125,5286.500244140625
708.0,06-10-2024,Headphones,Electronics,East,1095.82,5,5479.1,0,0.0,1095.8199462890625,5479.0997314453125
709.0,19-05-2024,Foundation,Cosmetics,East,1169.66,1,1169.66,0,0.0,1169.6600341796875,1169.6600341796875
710.0,25-01-2024,Shampoo,Personal Care,South,590.51,2,1181.02,0,0.0,590.510009765625,1181.02001953125
711.0,14-12-2024,Backpack,Accessories,West,1021.22,5,5106.1,0,0.0,1021.219970703125,5106.099853515625
712.0,18-08-2024,Lipstick,Cosmetics,East,287.65,1,287.65,0,0.0,287.6499938964844,287.6499938964844
713.0,03-02-2024,Foundation,Cosmetics,East,390.72,5,1953.6,0,0.0,390.7200012207031,1953.6000061035156
714.0,08-01-2024,Backpack,Accessories,East,357.26,4,1429.04,0,0.0,357.260009765625,1429.0400390625
715.0,13-01-2024,Headphones,Electronics,North,952.13,3,2856.39,0,0.0,952.1300048828125,2856.3900146484375
716.0,19-11-2024,Foundation,Cosmetics,North,43.35,4,173.4,0,0.0,43.349998474121094,173.39999389648438
717.0,24-06-2024,Headphones,Electronics,South,884.08,4,3536.32,0,0.0,884.0800170898438,3536.320068359375
718.0,22-01-2024,Smartphone,Electronics,West,988.47,2,1976.94,0,0.0,988.469970703125,1976.93994140625
719.0,18-03-2024,T-Shirt,Fashion,East,686.81,4,2747.24,0,0.0,686.8099975585938,2747.239990234375
720.0,01-05-2024,Lipstick,Cosmetics,North,399.51,3,1198.53,0,0.0,399.510009765625,1198.530029296875
721.0,18-12-2024,Shampoo,Personal Care,West,116.84,4,467.36,0,0.0,116.83999633789062,467.3599853515625
722.0,20-05-2024,Face Cream,Personal Care,North,291.41,4,1165.64,0,0.0,291.4100036621094,1165.6400146484375
723.0,27-10-2024,Shoes,Fashion,East,802.8,3,2408.4,0,0.0,802.7999877929688,2408.3999633789062
724.0,11-01-2024,Shoes,Fashion,West,1093.6,3,3280.8,0,0.0,1093.5999755859375,3280.7999267578125
725.0,07-05-2024,Face Cream,Personal Care,North,553.99,3,1661.97,0,0.0,553.989990234375,1661.969970703125
726.0,10-07-2024,Smartphone,Electronics,West,850.72,4,3402.88,0,0.0,850.719970703125,3402.8798828125
727.0,03-07-2024,Shoes,Fashion,South,1237.76,1,1237.76,0,0.0,1237.760009765625,1237.760009765625
728.0,10-09-2024,Laptop,Electronics,West,795.83,3,2387.49,0,0.0,795.8300170898438,2387.4900512695312
729.0,15-01-2024,Face Cream,Personal Care,North,728.6,4,2914.4,0,0.0,728.5999755859375,2914.39990234375
730.0,31-03-2024,Laptop,Electronics,South,594.33,4,2377.32,0,0.0,594.3300170898438,2377.320068359375
